name;year;sex;births;prop;rank;rank_change_yoy
Adélia;2017;f;1;2.77E-05;1860;-314
Adélia;2018;f;1;2.74E-05;1882;-22
Adélia;2020;f;1;2.80E-05;1906;
Adélia;2021;f;1;2.67E-05;1902;4
Adélia;2022;f;2;5.59E-05;1849;53
Adélie;2000;f;3;0.000100023;850;
Adélie;2001;f;2;7.08E-05;948;-98
Adélie;2003;f;2;7.14E-05;1048;
Adélie;2004;f;1;3.46E-05;1343;-295
Adélie;2006;f;1;3.44E-05;1435;
Adélie;2007;f;1;3.35E-05;1449;-14
Adélie;2008;f;2;6.54E-05;1242;207
Adélie;2009;f;4;0.000127571;989;253
Adélie;2010;f;5;0.000153516;915;74
Adélie;2011;f;5;0.000153238;891;24
Adélie;2012;f;3;9.01E-05;1199;-308
Adélie;2013;f;1;2.98E-05;1733;-534
Adélie;2014;f;8;0.000229424;725;1008
Adélie;2015;f;5;0.000140615;1007;-282
Adélie;2016;f;6;0.000164803;919;88
Adélie;2017;f;2;5.54E-05;1568;-649
Adélie;2018;f;1;2.74E-05;1882;-314
Adélie;2019;f;6;0.000166885;932;950
Adélie;2020;f;4;0.000112167;1200;-268
Adélie;2021;f;6;0.000160406;983;217
Adélie;2022;f;3;8.39E-05;1431;-448
Aela;2000;f;1;3.33E-05;1166;
Aela;2001;f;1;3.54E-05;1162;4
Aela;2004;f;1;3.46E-05;1343;
Aela;2005;f;1;3.46E-05;1348;-5
Aela;2006;f;3;0.000103114;1013;335
Aela;2009;f;2;6.38E-05;1284;
Aela;2010;f;5;0.000153516;915;369
Aela;2011;f;5;0.000153238;891;24
Aela;2012;f;9;0.000270343;649;242
Aela;2013;f;10;0.000297548;620;29
Aela;2014;f;13;0.000372813;528;92
Aela;2015;f;13;0.0003656;542;-14
Aela;2016;f;1;2.75E-05;1839;-1297
Aela;2017;f;3;8.31E-05;1345;494
Aela;2018;f;4;0.000109436;1183;162
Aela;2019;f;7;0.000194699;850;333
Aela;2020;f;7;0.000196293;833;17
Aela;2021;f;5;0.000133672;1093;-260
Aela;2022;f;4;0.000111832;1199;-106
Aelia;2003;f;1;3.57E-05;1256;
Aelia;2009;f;1;3.19E-05;1551;
Aelia;2010;f;2;6.14E-05;1339;212
Aelia;2011;f;1;3.06E-05;1625;-286
Aelia;2012;f;3;9.01E-05;1199;426
Aelia;2014;f;1;2.87E-05;1747;
Aelia;2016;f;2;5.49E-05;1546;
Aelia;2017;f;1;2.77E-05;1860;-314
Aelia;2018;f;1;2.74E-05;1882;-22
Aelia;2020;f;3;8.41E-05;1378;
Aelia;2021;f;4;0.000106938;1234;144
Aelia;2022;f;3;8.39E-05;1431;-197
Afifa;2002;f;1;3.55E-05;1216;
Afifa;2007;f;1;3.35E-05;1449;
Afifa;2022;f;2;5.59E-05;1849;
Agata;2000;f;1;3.33E-05;1166;
Agata;2001;f;2;7.08E-05;948;218
Agata;2002;f;4;0.00014203;792;156
Agata;2003;f;1;3.57E-05;1256;-464
Agata;2004;f;6;0.000207641;687;569
Agata;2005;f;6;0.000207591;707;-20
Agata;2006;f;3;0.000103114;1013;-306
Agata;2007;f;3;0.000100641;1039;-26
Agata;2008;f;11;0.000359771;540;499
Agata;2009;f;8;0.000255143;671;-131
Agata;2010;f;7;0.000214922;748;-77
Agata;2011;f;6;0.000183886;806;-58
Agata;2012;f;7;0.000210267;783;23
Agata;2013;f;10;0.000297548;620;163
Agata;2014;f;10;0.000286779;637;-17
Agata;2015;f;9;0.000253108;695;-58
Agata;2016;f;12;0.000329607;575;120
Agata;2017;f;9;0.000249418;701;-126
Agata;2018;f;9;0.000246231;716;-15
Agata;2019;f;9;0.000250327;710;6
Agata;2020;f;8;0.000224335;768;-58
Agata;2021;f;13;0.000347547;548;220
Agata;2022;f;13;0.000363453;533;15
Agatha;2002;f;1;3.55E-05;1216;
Agatha;2004;f;2;6.92E-05;1103;
Agatha;2005;f;3;0.000103795;971;132
Agatha;2007;f;3;0.000100641;1039;
Agatha;2009;f;2;6.38E-05;1284;
Agatha;2010;f;1;3.07E-05;1591;-307
Agatha;2011;f;2;6.13E-05;1369;222
Agatha;2012;f;1;3.00E-05;1683;-314
Agatha;2013;f;5;0.000148774;967;716
Agatha;2014;f;4;0.000114712;1117;-150
Agatha;2015;f;2;5.62E-05;1480;-363
Agatha;2016;f;4;0.000109869;1167;313
Agatha;2018;f;2;5.47E-05;1567;
Agatha;2019;f;5;0.00013907;1045;522
Agatha;2020;f;7;0.000196293;833;212
Agatha;2021;f;5;0.000133672;1093;-260
Agatha;2022;f;3;8.39E-05;1431;-338
Agathe;2000;f;10;0.000333411;487;
Agathe;2001;f;5;0.000176922;674;-187
Agathe;2002;f;8;0.000284061;567;107
Agathe;2003;f;7;0.000250018;603;-36
Agathe;2004;f;13;0.000449889;444;159
Agathe;2005;f;8;0.000276788;603;-159
Agathe;2006;f;9;0.000309342;581;22
Agathe;2007;f;6;0.000201281;758;-177
Agathe;2008;f;22;0.000719542;313;445
Agathe;2009;f;13;0.000414607;494;-181
Agathe;2010;f;15;0.000460547;457;37
Agathe;2011;f;16;0.000490361;429;28
Agathe;2012;f;8;0.000240305;714;-285
Agathe;2013;f;21;0.000624851;335;379
Agathe;2014;f;19;0.000544881;395;-60
Agathe;2015;f;22;0.000618707;351;44
Agathe;2016;f;13;0.000357074;541;-190
Agathe;2017;f;32;0.00088682;248;293
Agathe;2018;f;27;0.000738694;297;-49
Agathe;2019;f;34;0.000945679;218;79
Agathe;2020;f;26;0.000729088;295;-77
Agathe;2021;f;45;0.001203048;180;115
Agathe;2022;f;34;0.00095057;212;-32
Agnes;2000;f;5;0.000166706;691;
Agnes;2001;f;3;0.000106153;837;-146
Agnes;2002;f;4;0.00014203;792;45
Agnes;2003;f;5;0.000178584;722;70
Agnes;2004;f;1;3.46E-05;1343;-621
Agnes;2005;f;2;6.92E-05;1125;218
Agnes;2007;f;1;3.35E-05;1449;
Agnes;2010;f;3;9.21E-05;1170;
Agnes;2011;f;1;3.06E-05;1625;-455
Agnes;2012;f;3;9.01E-05;1199;426
Agnes;2013;f;4;0.000119019;1078;121
Agnes;2014;f;3;8.60E-05;1275;-197
Agnes;2015;f;3;8.44E-05;1277;-2
Agnes;2016;f;4;0.000109869;1167;110
Agnes;2017;f;4;0.000110852;1171;-4
Agnes;2018;f;2;5.47E-05;1567;-396
Agnes;2019;f;6;0.000166885;932;635
Agnes;2020;f;3;8.41E-05;1378;-446
Agnes;2021;f;4;0.000106938;1234;144
Agnes;2022;f;2;5.59E-05;1849;-615
Agnesa;2000;f;13;0.000433434;416;
Agnesa;2001;f;18;0.00063692;341;75
Agnesa;2002;f;16;0.000568121;376;-35
Agnesa;2003;f;26;0.000928638;264;112
Agnesa;2004;f;35;0.00121124;202;62
Agnesa;2005;f;21;0.000726568;318;-116
Agnesa;2006;f;15;0.00051557;407;-89
Agnesa;2007;f;17;0.000570298;388;19
Agnesa;2008;f;12;0.000392478;513;-125
Agnesa;2009;f;15;0.000478393;446;67
Agnesa;2010;f;12;0.000368437;527;-81
Agnesa;2011;f;4;0.00012259;1038;-511
Agnesa;2012;f;6;0.000180229;843;195
Agnesa;2013;f;4;0.000119019;1078;-235
Agnesa;2014;f;6;0.000172068;892;186
Agnesa;2015;f;2;5.62E-05;1480;-588
Agnesa;2016;f;3;8.24E-05;1335;145
Agnesa;2017;f;1;2.77E-05;1860;-525
Agnesa;2018;f;2;5.47E-05;1567;293
Agnesa;2022;f;2;5.59E-05;1849;
Agnese;2000;f;4;0.000133364;777;
Agnese;2001;f;1;3.54E-05;1162;-385
Agnese;2002;f;2;7.10E-05;1020;142
Agnese;2004;f;2;6.92E-05;1103;
Agnese;2005;f;2;6.92E-05;1125;-22
Agnese;2006;f;4;0.000137485;888;237
Agnese;2007;f;1;3.35E-05;1449;-561
Agnese;2008;f;3;9.81E-05;1050;399
Agnese;2011;f;4;0.00012259;1038;
Agnese;2012;f;1;3.00E-05;1683;-645
Agnese;2013;f;1;2.98E-05;1733;-50
Agnese;2014;f;1;2.87E-05;1747;-14
Agnese;2015;f;1;2.81E-05;1769;-22
Agnese;2016;f;2;5.49E-05;1546;223
Agnese;2017;f;2;5.54E-05;1568;-22
Agnese;2018;f;2;5.47E-05;1567;1
Agnese;2020;f;3;8.41E-05;1378;
Agnese;2021;f;2;5.35E-05;1600;-222
Agnese;2022;f;2;5.59E-05;1849;-249
Agnès;2000;f;5;0.000166706;691;
Agnès;2002;f;3;0.000106523;887;
Agnès;2003;f;7;0.000250018;603;284
Agnès;2004;f;1;3.46E-05;1343;-740
Agnès;2005;f;5;0.000172992;783;560
Agnès;2006;f;3;0.000103114;1013;-230
Agnès;2007;f;5;0.000167735;835;178
Agnès;2008;f;5;0.000163532;846;-11
Agnès;2009;f;2;6.38E-05;1284;-438
Agnès;2010;f;3;9.21E-05;1170;114
Agnès;2011;f;3;9.19E-05;1188;-18
Agnès;2012;f;8;0.000240305;714;474
Agnès;2013;f;4;0.000119019;1078;-364
Agnès;2014;f;9;0.000258102;685;393
Agnès;2015;f;8;0.000224985;745;-60
Agnès;2016;f;3;8.24E-05;1335;-590
Agnès;2017;f;10;0.000277131;644;691
Agnès;2018;f;7;0.000191513;840;-196
Agnès;2019;f;7;0.000194699;850;-10
Agnès;2020;f;7;0.000196293;833;17
Agnès;2021;f;6;0.000160406;983;-150
Agnès;2022;f;3;8.39E-05;1431;-448
Ahaana;2021;f;1;2.67E-05;1902;
Ahaana;2022;f;3;8.39E-05;1431;471
Ahana;2011;f;1;3.06E-05;1625;
Ahana;2014;f;1;2.87E-05;1747;
Ahana;2015;f;2;5.62E-05;1480;267
Ahana;2016;f;1;2.75E-05;1839;-359
Ahana;2017;f;1;2.77E-05;1860;-21
Ahana;2018;f;2;5.47E-05;1567;293
Ahana;2019;f;8;0.000222513;779;788
Ahana;2020;f;1;2.80E-05;1906;-1127
Ahana;2021;f;5;0.000133672;1093;813
Ahana;2022;f;3;8.39E-05;1431;-338
Ahsen;2004;f;1;3.46E-05;1343;
Ahsen;2006;f;1;3.44E-05;1435;
Ahsen;2008;f;1;3.27E-05;1459;
Ahsen;2012;f;2;6.01E-05;1400;
Ahsen;2015;f;2;5.62E-05;1480;
Ahsen;2018;f;6;0.000164154;942;
Ahsen;2019;f;1;2.78E-05;1884;-942
Ahsen;2020;f;1;2.80E-05;1906;-22
Ahsen;2022;f;2;5.59E-05;1849;
Aiana;2010;f;1;3.07E-05;1591;
Aiana;2011;f;1;3.06E-05;1625;-34
Aiana;2012;f;1;3.00E-05;1683;-58
Aiana;2014;f;1;2.87E-05;1747;
Aiana;2015;f;1;2.81E-05;1769;-22
Aiana;2016;f;1;2.75E-05;1839;-70
Aiana;2017;f;4;0.000110852;1171;668
Aiana;2018;f;5;0.000136795;1055;116
Aiana;2019;f;4;0.000111256;1177;-122
Aiana;2020;f;5;0.000140209;1058;119
Aiana;2021;f;7;0.000187141;877;181
Aiana;2022;f;5;0.00013979;1039;-162
Aicha;2000;f;5;0.000166706;691;
Aicha;2001;f;4;0.000141538;746;-55
Aicha;2003;f;4;0.000142867;796;
Aicha;2004;f;6;0.000207641;687;109
Aicha;2005;f;6;0.000207591;707;-20
Aicha;2006;f;4;0.000137485;888;-181
Aicha;2007;f;3;0.000100641;1039;-151
Aicha;2008;f;5;0.000163532;846;193
Aicha;2009;f;7;0.00022325;740;106
Aicha;2010;f;5;0.000153516;915;-175
Aicha;2011;f;2;6.13E-05;1369;-454
Aicha;2012;f;8;0.000240305;714;655
Aicha;2013;f;7;0.000208284;786;-72
Aicha;2014;f;3;8.60E-05;1275;-489
Aicha;2016;f;8;0.000219738;748;
Aicha;2017;f;4;0.000110852;1171;-423
Aicha;2018;f;2;5.47E-05;1567;-396
Aicha;2019;f;4;0.000111256;1177;390
Aicha;2020;f;3;8.41E-05;1378;-201
Aicha;2021;f;4;0.000106938;1234;144
Aicha;2022;f;2;5.59E-05;1849;-615
Aida;2000;f;18;0.00060014;345;
Aida;2001;f;10;0.000353845;486;-141
Aida;2002;f;25;0.00088769;269;217
Aida;2003;f;13;0.000464319;420;-151
Aida;2004;f;19;0.00065753;345;75
Aida;2005;f;10;0.000345985;530;-185
Aida;2006;f;15;0.00051557;407;123
Aida;2007;f;15;0.000503204;415;-8
Aida;2008;f;21;0.000686836;329;86
Aida;2009;f;18;0.000574071;375;-46
Aida;2010;f;16;0.00049125;422;-47
Aida;2011;f;12;0.000367771;535;-113
Aida;2012;f;12;0.000360458;532;3
Aida;2013;f;19;0.000565342;369;163
Aida;2014;f;21;0.000602237;362;7
Aida;2015;f;14;0.000393723;516;-154
Aida;2016;f;22;0.000604279;357;159
Aida;2017;f;18;0.000498836;428;-71
Aida;2018;f;11;0.000300949;605;-177
Aida;2019;f;19;0.000528468;413;192
Aida;2020;f;14;0.000392586;496;-83
Aida;2021;f;12;0.000320813;588;-92
Aida;2022;f;12;0.000335495;560;28
Aila;2000;f;2;6.67E-05;976;
Aila;2001;f;1;3.54E-05;1162;-186
Aila;2002;f;3;0.000106523;887;275
Aila;2003;f;4;0.000142867;796;91
Aila;2004;f;3;0.000103821;963;-167
Aila;2005;f;3;0.000103795;971;-8
Aila;2007;f;3;0.000100641;1039;
Aila;2008;f;3;9.81E-05;1050;-11
Aila;2009;f;3;9.57E-05;1106;-56
Aila;2010;f;6;0.000184219;820;286
Aila;2011;f;12;0.000367771;535;285
Aila;2012;f;8;0.000240305;714;-179
Aila;2013;f;6;0.000178529;854;-140
Aila;2014;f;6;0.000172068;892;-38
Aila;2015;f;10;0.000281231;641;251
Aila;2016;f;10;0.000274672;651;-10
Aila;2017;f;8;0.000221705;758;-107
Aila;2018;f;10;0.00027359;658;100
Aila;2019;f;11;0.000305955;602;56
Aila;2020;f;9;0.000252377;701;-99
Aila;2021;f;20;0.000534688;392;309
Aila;2022;f;18;0.000503243;393;-1
Ailana;2010;f;1;3.07E-05;1591;
Ailana;2016;f;1;2.75E-05;1839;
Ailana;2017;f;1;2.77E-05;1860;-21
Ailana;2020;f;1;2.80E-05;1906;
Ailana;2022;f;2;5.59E-05;1849;
Aileen;2000;f;12;0.000400093;427;
Aileen;2001;f;8;0.000283076;553;-126
Aileen;2002;f;5;0.000177538;720;-167
Aileen;2003;f;10;0.000357168;493;227
Aileen;2004;f;18;0.000622924;357;136
Aileen;2005;f;19;0.000657371;343;14
Aileen;2006;f;14;0.000481199;430;-87
Aileen;2007;f;19;0.000637391;361;69
Aileen;2008;f;15;0.000490597;429;-68
Aileen;2009;f;12;0.000382714;523;-94
Aileen;2010;f;23;0.000706171;312;211
Aileen;2011;f;13;0.000398419;501;-189
Aileen;2012;f;15;0.000450572;444;57
Aileen;2013;f;14;0.000416567;487;-43
Aileen;2014;f;14;0.000401491;501;-14
Aileen;2015;f;7;0.000196861;811;-310
Aileen;2016;f;18;0.00049441;425;386
Aileen;2017;f;10;0.000277131;644;-219
Aileen;2018;f;10;0.00027359;658;-14
Aileen;2019;f;10;0.000278141;655;3
Aileen;2020;f;12;0.000336502;561;94
Aileen;2021;f;10;0.000267344;687;-126
Aileen;2022;f;11;0.000307537;602;85
Ailin;2004;f;1;3.46E-05;1343;
Ailin;2005;f;1;3.46E-05;1348;-5
Ailin;2006;f;2;6.87E-05;1168;180
Ailin;2007;f;2;6.71E-05;1208;-40
Ailin;2008;f;2;6.54E-05;1242;-34
Ailin;2009;f;1;3.19E-05;1551;-309
Ailin;2010;f;2;6.14E-05;1339;212
Ailin;2011;f;5;0.000153238;891;448
Ailin;2013;f;1;2.98E-05;1733;
Ailin;2014;f;1;2.87E-05;1747;-14
Ailin;2015;f;3;8.44E-05;1277;470
Ailin;2016;f;1;2.75E-05;1839;-562
Ailin;2017;f;1;2.77E-05;1860;-21
Ailin;2018;f;3;8.21E-05;1336;524
Ailin;2019;f;3;8.34E-05;1350;-14
Ailin;2020;f;2;5.61E-05;1612;-262
Ailin;2021;f;3;8.02E-05;1408;204
Ailin;2022;f;3;8.39E-05;1431;-23
Ailina;2000;f;2;6.67E-05;976;
Ailina;2001;f;1;3.54E-05;1162;-186
Ailina;2002;f;3;0.000106523;887;275
Ailina;2003;f;1;3.57E-05;1256;-369
Ailina;2004;f;2;6.92E-05;1103;153
Ailina;2005;f;1;3.46E-05;1348;-245
Ailina;2006;f;3;0.000103114;1013;335
Ailina;2007;f;2;6.71E-05;1208;-195
Ailina;2008;f;2;6.54E-05;1242;-34
Ailina;2009;f;3;9.57E-05;1106;136
Ailina;2010;f;2;6.14E-05;1339;-233
Ailina;2011;f;5;0.000153238;891;448
Ailina;2012;f;3;9.01E-05;1199;-308
Ailina;2013;f;4;0.000119019;1078;121
Ailina;2014;f;6;0.000172068;892;186
Ailina;2015;f;5;0.000140615;1007;-115
Ailina;2016;f;2;5.49E-05;1546;-539
Ailina;2017;f;1;2.77E-05;1860;-314
Ailina;2018;f;2;5.47E-05;1567;293
Ailina;2019;f;1;2.78E-05;1884;-317
Ailina;2020;f;1;2.80E-05;1906;-22
Ailina;2022;f;2;5.59E-05;1849;
Aimie;2005;f;1;3.46E-05;1348;
Aimie;2010;f;2;6.14E-05;1339;
Aimie;2012;f;2;6.01E-05;1400;
Aimie;2015;f;1;2.81E-05;1769;
Aimie;2017;f;3;8.31E-05;1345;
Aimie;2021;f;2;5.35E-05;1600;
Aimie;2022;f;3;8.39E-05;1431;169
Aimée;2000;f;1;3.33E-05;1166;
Aimée;2001;f;2;7.08E-05;948;218
Aimée;2002;f;5;0.000177538;720;228
Aimée;2003;f;6;0.000214301;655;65
Aimée;2004;f;11;0.000380676;491;164
Aimée;2005;f;8;0.000276788;603;-112
Aimée;2006;f;8;0.000274971;628;-25
Aimée;2007;f;8;0.000268375;645;-17
Aimée;2008;f;13;0.000425184;481;164
Aimée;2009;f;1;3.19E-05;1551;-1070
Aimée;2010;f;8;0.000245625;693;858
Aimée;2011;f;9;0.000275828;652;41
Aimée;2012;f;4;0.000120153;1056;-404
Aimée;2013;f;7;0.000208284;786;270
Aimée;2014;f;3;8.60E-05;1275;-489
Aimée;2015;f;4;0.000112492;1127;148
Aimée;2016;f;3;8.24E-05;1335;-208
Aimée;2017;f;1;2.77E-05;1860;-525
Aimée;2018;f;4;0.000109436;1183;677
Aimée;2019;f;7;0.000194699;850;333
Aimée;2020;f;2;5.61E-05;1612;-762
Aimée;2021;f;5;0.000133672;1093;519
Aimée;2022;f;4;0.000111832;1199;-106
Aina;2001;f;4;0.000141538;746;
Aina;2002;f;3;0.000106523;887;-141
Aina;2003;f;5;0.000178584;722;165
Aina;2004;f;6;0.000207641;687;35
Aina;2005;f;6;0.000207591;707;-20
Aina;2006;f;1;3.44E-05;1435;-728
Aina;2007;f;7;0.000234828;705;730
Aina;2008;f;14;0.00045789;452;253
Aina;2009;f;5;0.000159464;889;-437
Aina;2010;f;9;0.000276328;640;249
Aina;2011;f;3;9.19E-05;1188;-548
Aina;2012;f;7;0.000210267;783;405
Aina;2013;f;10;0.000297548;620;163
Aina;2014;f;7;0.000200746;807;-187
Aina;2015;f;13;0.0003656;542;265
Aina;2016;f;8;0.000219738;748;-206
Aina;2017;f;7;0.000193992;834;-86
Aina;2018;f;5;0.000136795;1055;-221
Aina;2019;f;15;0.000417211;490;565
Aina;2020;f;8;0.000224335;768;-278
Aina;2021;f;11;0.000294078;635;133
Aina;2022;f;5;0.00013979;1039;-404
Ainhoa;2000;f;4;0.000133364;777;
Ainhoa;2001;f;4;0.000141538;746;31
Ainhoa;2002;f;5;0.000177538;720;26
Ainhoa;2003;f;11;0.000392885;471;249
Ainhoa;2004;f;10;0.000346069;527;-56
Ainhoa;2005;f;8;0.000276788;603;-76
Ainhoa;2006;f;3;0.000103114;1013;-410
Ainhoa;2007;f;9;0.000301922;602;411
Ainhoa;2008;f;10;0.000327065;574;28
Ainhoa;2009;f;5;0.000159464;889;-315
Ainhoa;2010;f;9;0.000276328;640;249
Ainhoa;2011;f;6;0.000183886;806;-166
Ainhoa;2012;f;4;0.000120153;1056;-250
Ainhoa;2013;f;10;0.000297548;620;436
Ainhoa;2014;f;13;0.000372813;528;92
Ainhoa;2015;f;9;0.000253108;695;-167
Ainhoa;2016;f;9;0.000247205;697;-2
Ainhoa;2017;f;9;0.000249418;701;-4
Ainhoa;2018;f;2;5.47E-05;1567;-866
Ainhoa;2019;f;7;0.000194699;850;717
Ainhoa;2020;f;6;0.000168251;931;-81
Ainhoa;2021;f;3;8.02E-05;1408;-477
Ainhoa;2022;f;5;0.00013979;1039;369
Aino;2006;f;1;3.44E-05;1435;
Aino;2008;f;2;6.54E-05;1242;
Aino;2009;f;1;3.19E-05;1551;-309
Aino;2010;f;3;9.21E-05;1170;381
Aino;2011;f;3;9.19E-05;1188;-18
Aino;2012;f;1;3.00E-05;1683;-495
Aino;2013;f;1;2.98E-05;1733;-50
Aino;2014;f;1;2.87E-05;1747;-14
Aino;2015;f;2;5.62E-05;1480;267
Aino;2016;f;1;2.75E-05;1839;-359
Aino;2017;f;3;8.31E-05;1345;494
Aino;2018;f;2;5.47E-05;1567;-222
Aino;2019;f;1;2.78E-05;1884;-317
Aino;2020;f;1;2.80E-05;1906;-22
Aino;2021;f;2;5.35E-05;1600;306
Aino;2022;f;2;5.59E-05;1849;-249
Ainoa;2000;f;1;3.33E-05;1166;
Ainoa;2001;f;4;0.000141538;746;420
Ainoa;2002;f;1;3.55E-05;1216;-470
Ainoa;2003;f;3;0.000107151;914;302
Ainoa;2004;f;2;6.92E-05;1103;-189
Ainoa;2005;f;4;0.000138394;866;237
Ainoa;2006;f;1;3.44E-05;1435;-569
Ainoa;2007;f;5;0.000167735;835;600
Ainoa;2008;f;4;0.000130826;945;-110
Ainoa;2009;f;5;0.000159464;889;56
Ainoa;2010;f;8;0.000245625;693;196
Ainoa;2011;f;7;0.000214533;739;-46
Ainoa;2012;f;3;9.01E-05;1199;-460
Ainoa;2013;f;7;0.000208284;786;413
Ainoa;2014;f;6;0.000172068;892;-106
Ainoa;2015;f;6;0.000168738;906;-14
Ainoa;2016;f;6;0.000164803;919;-13
Ainoa;2017;f;1;2.77E-05;1860;-941
Ainoa;2018;f;3;8.21E-05;1336;524
Ainoa;2019;f;6;0.000166885;932;404
Ainoa;2020;f;3;8.41E-05;1378;-446
Ainoa;2021;f;5;0.000133672;1093;285
Ainoa;2022;f;2;5.59E-05;1849;-756
Aira;2001;f;1;3.54E-05;1162;
Aira;2004;f;2;6.92E-05;1103;
Aira;2005;f;1;3.46E-05;1348;-245
Aira;2006;f;5;0.000171857;796;552
Aira;2007;f;1;3.35E-05;1449;-653
Aira;2008;f;1;3.27E-05;1459;-10
Aira;2009;f;1;3.19E-05;1551;-92
Aira;2010;f;1;3.07E-05;1591;-40
Aira;2012;f;3;9.01E-05;1199;
Aira;2013;f;2;5.95E-05;1429;-230
Aira;2014;f;4;0.000114712;1117;312
Aira;2015;f;2;5.62E-05;1480;-363
Aira;2016;f;2;5.49E-05;1546;-66
Aira;2017;f;5;0.000138566;1017;529
Aira;2018;f;3;8.21E-05;1336;-319
Aira;2019;f;1;2.78E-05;1884;-548
Aira;2020;f;2;5.61E-05;1612;272
Aira;2021;f;2;5.35E-05;1600;12
Aira;2022;f;3;8.39E-05;1431;169
Airi;2005;f;1;3.46E-05;1348;
Airi;2008;f;1;3.27E-05;1459;
Airi;2013;f;2;5.95E-05;1429;
Airi;2017;f;2;5.54E-05;1568;
Airi;2020;f;1;2.80E-05;1906;
Airi;2022;f;2;5.59E-05;1849;
Aisha;2000;f;23;0.000766846;288;
Aisha;2001;f;18;0.00063692;341;-53
Aisha;2002;f;18;0.000639136;342;-1
Aisha;2003;f;10;0.000357168;493;-151
Aisha;2004;f;16;0.00055371;384;109
Aisha;2005;f;16;0.000553576;378;6
Aisha;2006;f;19;0.000653056;344;34
Aisha;2007;f;12;0.000402563;485;-141
Aisha;2008;f;14;0.00045789;452;33
Aisha;2009;f;25;0.000797321;286;166
Aisha;2010;f;15;0.000460547;457;-171
Aisha;2011;f;17;0.000521009;410;47
Aisha;2012;f;16;0.00048061;423;-13
Aisha;2013;f;27;0.00080338;267;156
Aisha;2014;f;19;0.000544881;395;-128
Aisha;2015;f;18;0.000506215;408;-13
Aisha;2016;f;23;0.000631747;338;70
Aisha;2017;f;17;0.000471123;445;-107
Aisha;2018;f;28;0.000766053;286;159
Aisha;2019;f;19;0.000528468;413;-127
Aisha;2020;f;18;0.000504753;404;9
Aisha;2021;f;13;0.000347547;548;-144
Aisha;2022;f;19;0.000531201;378;170
Aissatou;2002;f;1;3.55E-05;1216;
Aissatou;2004;f;1;3.46E-05;1343;
Aissatou;2007;f;1;3.35E-05;1449;
Aissatou;2009;f;1;3.19E-05;1551;
Aissatou;2011;f;1;3.06E-05;1625;
Aissatou;2012;f;1;3.00E-05;1683;-58
Aissatou;2013;f;2;5.95E-05;1429;254
Aissatou;2015;f;1;2.81E-05;1769;
Aissatou;2016;f;2;5.49E-05;1546;223
Aissatou;2017;f;2;5.54E-05;1568;-22
Aissatou;2019;f;1;2.78E-05;1884;
Aissatou;2020;f;1;2.80E-05;1906;-22
Aissatou;2022;f;2;5.59E-05;1849;
Aitana;2000;f;2;6.67E-05;976;
Aitana;2001;f;3;0.000106153;837;139
Aitana;2003;f;1;3.57E-05;1256;
Aitana;2004;f;1;3.46E-05;1343;-87
Aitana;2005;f;2;6.92E-05;1125;218
Aitana;2006;f;1;3.44E-05;1435;-310
Aitana;2007;f;2;6.71E-05;1208;227
Aitana;2008;f;1;3.27E-05;1459;-251
Aitana;2009;f;1;3.19E-05;1551;-92
Aitana;2011;f;2;6.13E-05;1369;
Aitana;2012;f;2;6.01E-05;1400;-31
Aitana;2013;f;2;5.95E-05;1429;-29
Aitana;2014;f;2;5.74E-05;1480;-51
Aitana;2015;f;3;8.44E-05;1277;203
Aitana;2016;f;6;0.000164803;919;358
Aitana;2017;f;4;0.000110852;1171;-252
Aitana;2018;f;4;0.000109436;1183;-12
Aitana;2019;f;8;0.000222513;779;404
Aitana;2020;f;4;0.000112167;1200;-421
Aitana;2021;f;2;5.35E-05;1600;-400
Aitana;2022;f;4;0.000111832;1199;401
Aiyana;2001;f;2;7.08E-05;948;
Aiyana;2002;f;4;0.00014203;792;156
Aiyana;2003;f;3;0.000107151;914;-122
Aiyana;2004;f;11;0.000380676;491;423
Aiyana;2005;f;3;0.000103795;971;-480
Aiyana;2006;f;4;0.000137485;888;83
Aiyana;2007;f;10;0.000335469;564;324
Aiyana;2008;f;7;0.000228945;717;-153
Aiyana;2009;f;10;0.000318928;579;138
Aiyana;2010;f;7;0.000214922;748;-169
Aiyana;2011;f;10;0.000306476;615;133
Aiyana;2012;f;7;0.000210267;783;-168
Aiyana;2013;f;7;0.000208284;786;-3
Aiyana;2014;f;6;0.000172068;892;-106
Aiyana;2015;f;8;0.000224985;745;147
Aiyana;2016;f;4;0.000109869;1167;-422
Aiyana;2017;f;6;0.000166279;916;251
Aiyana;2018;f;10;0.00027359;658;258
Aiyana;2019;f;9;0.000250327;710;-52
Aiyana;2020;f;11;0.00030846;598;112
Aiyana;2021;f;7;0.000187141;877;-279
Aiyana;2022;f;8;0.000223664;756;121
Aiza;2008;f;1;3.27E-05;1459;
Aiza;2009;f;1;3.19E-05;1551;-92
Aiza;2011;f;2;6.13E-05;1369;
Aiza;2012;f;1;3.00E-05;1683;-314
Aiza;2013;f;3;8.93E-05;1238;445
Aiza;2015;f;2;5.62E-05;1480;
Aiza;2016;f;1;2.75E-05;1839;-359
Aiza;2017;f;1;2.77E-05;1860;-21
Aiza;2018;f;2;5.47E-05;1567;293
Aiza;2020;f;3;8.41E-05;1378;
Aiza;2021;f;2;5.35E-05;1600;-222
Aiza;2022;f;4;0.000111832;1199;401
